,year,month,day,day_of_week,hour,AEP_MW
21818,2007,10,5,4,9,16834.0
21819,2007,10,5,4,10,17303.0
21820,2007,10,5,4,11,18003.0
21821,2007,10,5,4,12,18515.0
21822,2007,10,5,4,13,19107.0
21823,2007,10,5,4,14,19767.0
21824,2007,10,5,4,15,20231.0
21825,2007,10,5,4,16,20400.0
21826,2007,10,5,4,17,20474.0
21827,2007,10,5,4,18,20330.0
21828,2007,10,5,4,19,19591.0
21829,2007,10,5,4,20,19493.0
21830,2007,10,5,4,21,19056.0
21831,2007,10,5,4,22,18203.0
21832,2007,10,5,4,23,17065.0
21833,2007,10,6,5,0,15775.0
21834,2007,10,4,3,1,13989.0
21835,2007,10,4,3,2,13271.0
21836,2007,10,4,3,3,12905.0
21837,2007,10,4,3,4,12786.0
21838,2007,10,4,3,5,12866.0
21839,2007,10,4,3,6,13627.0
21840,2007,10,4,3,7,15082.0
21841,2007,10,4,3,8,16024.0
21842,2007,10,4,3,9,16053.0
21843,2007,10,4,3,10,16503.0
21844,2007,10,4,3,11,17112.0
21845,2007,10,4,3,12,17748.0
21846,2007,10,4,3,13,18258.0
21847,2007,10,4,3,14,18800.0
21848,2007,10,4,3,15,19309.0
21849,2007,10,4,3,16,19602.0
21850,2007,10,4,3,17,19695.0
21851,2007,10,4,3,18,19399.0
21852,2007,10,4,3,19,19134.0
21853,2007,10,4,3,20,19442.0
21854,2007,10,4,3,21,19313.0
21855,2007,10,4,3,22,18579.0
21856,2007,10,4,3,23,17253.0
21857,2007,10,5,4,0,15819.0
21858,2007,10,3,2,1,13845.0
21859,2007,10,3,2,2,13246.0
21860,2007,10,3,2,3,12833.0
21861,2007,10,3,2,4,12686.0
21862,2007,10,3,2,5,12753.0
21863,2007,10,3,2,6,13625.0
21864,2007,10,3,2,7,15170.0
21865,2007,10,3,2,8,15961.0
21866,2007,10,3,2,9,16220.0
21867,2007,10,3,2,10,16361.0
21868,2007,10,3,2,11,16835.0
21869,2007,10,3,2,12,17230.0
21870,2007,10,3,2,13,17417.0
21871,2007,10,3,2,14,17831.0
21872,2007,10,3,2,15,18020.0
21873,2007,10,3,2,16,18069.0
21874,2007,10,3,2,17,18140.0
21875,2007,10,3,2,18,18019.0
21876,2007,10,3,2,19,17738.0
21877,2007,10,3,2,20,18077.0
21878,2007,10,3,2,21,18059.0
21879,2007,10,3,2,22,17301.0
21880,2007,10,3,2,23,16161.0
21881,2007,10,4,3,0,14847.0
21882,2007,10,2,1,1,13386.0
21883,2007,10,2,1,2,12958.0
21884,2007,10,2,1,3,12655.0
21885,2007,10,2,1,4,12500.0
21886,2007,10,2,1,5,12764.0
21887,2007,10,2,1,6,13447.0
21888,2007,10,2,1,7,15061.0
21889,2007,10,2,1,8,15955.0
21890,2007,10,2,1,9,16021.0
21891,2007,10,2,1,10,16250.0
21892,2007,10,2,1,11,16465.0
21893,2007,10,2,1,12,16675.0
21894,2007,10,2,1,13,17029.0
21895,2007,10,2,1,14,17418.0
21896,2007,10,2,1,15,17791.0
21897,2007,10,2,1,16,17888.0
21898,2007,10,2,1,17,17918.0
21899,2007,10,2,1,18,17812.0
21900,2007,10,2,1,19,17584.0
21901,2007,10,2,1,20,17929.0
21902,2007,10,2,1,21,17897.0
21903,2007,10,2,1,22,17163.0
21904,2007,10,2,1,23,15949.0
21905,2007,10,3,2,0,14763.0
21906,2007,10,1,0,1,12692.0
21907,2007,10,1,0,2,12270.0
21908,2007,10,1,0,3,12066.0
21909,2007,10,1,0,4,12056.0
21910,2007,10,1,0,5,12341.0
21911,2007,10,1,0,6,13207.0
21912,2007,10,1,0,7,14871.0
21913,2007,10,1,0,8,15734.0
21914,2007,10,1,0,9,15744.0
21915,2007,10,1,0,10,16099.0
21916,2007,10,1,0,11,16419.0
21917,2007,10,1,0,12,16613.0
21918,2007,10,1,0,13,16817.0
21919,2007,10,1,0,14,17098.0
21920,2007,10,1,0,15,17066.0
21921,2007,10,1,0,16,17006.0
21922,2007,10,1,0,17,17034.0
21923,2007,10,1,0,18,16879.0
21924,2007,10,1,0,19,16774.0
21925,2007,10,1,0,20,17151.0
21926,2007,10,1,0,21,17218.0
21927,2007,10,1,0,22,16466.0
21928,2007,10,1,0,23,15362.0
21929,2007,10,2,1,0,14290.0
21930,2007,9,30,6,1,12002.0
21931,2007,9,30,6,2,11513.0
21932,2007,9,30,6,3,11216.0
21933,2007,9,30,6,4,11112.0
21934,2007,9,30,6,5,11056.0
21935,2007,9,30,6,6,11252.0
21936,2007,9,30,6,7,11619.0
21937,2007,9,30,6,8,12055.0
21938,2007,9,30,6,9,12478.0
21939,2007,9,30,6,10,12983.0
21940,2007,9,30,6,11,13165.0
21941,2007,9,30,6,12,13445.0
21942,2007,9,30,6,13,13704.0
21943,2007,9,30,6,14,13944.0
21944,2007,9,30,6,15,14235.0
21945,2007,9,30,6,16,14475.0
21946,2007,9,30,6,17,14799.0
21947,2007,9,30,6,18,14991.0
21948,2007,9,30,6,19,14964.0
21949,2007,9,30,6,20,15364.0
21950,2007,9,30,6,21,15705.0
21951,2007,9,30,6,22,15066.0
21952,2007,9,30,6,23,14241.0
21953,2007,10,1,0,0,13300.0
21954,2007,9,29,5,1,12620.0
21955,2007,9,29,5,2,12004.0
21956,2007,9,29,5,3,11732.0
21957,2007,9,29,5,4,11582.0
21958,2007,9,29,5,5,11577.0
21959,2007,9,29,5,6,11851.0
21960,2007,9,29,5,7,12366.0
21961,2007,9,29,5,8,12819.0
21962,2007,9,29,5,9,13320.0
21963,2007,9,29,5,10,13852.0
21964,2007,9,29,5,11,14162.0
21965,2007,9,29,5,12,14341.0
21966,2007,9,29,5,13,14425.0
21967,2007,9,29,5,14,14332.0
21968,2007,9,29,5,15,14462.0
21969,2007,9,29,5,16,14569.0
21970,2007,9,29,5,17,14817.0
21971,2007,9,29,5,18,14752.0
21972,2007,9,29,5,19,14551.0
21973,2007,9,29,5,20,14816.0
21974,2007,9,29,5,21,14906.0
21975,2007,9,29,5,22,14344.0
21976,2007,9,29,5,23,13588.0
21977,2007,9,30,6,0,12784.0
21978,2007,9,28,4,1,13821.0
21979,2007,9,28,4,2,13179.0
21980,2007,9,28,4,3,12854.0
21981,2007,9,28,4,4,12692.0
21982,2007,9,28,4,5,12645.0
21983,2007,9,28,4,6,13307.0
21984,2007,9,28,4,7,14639.0
21985,2007,9,28,4,8,15475.0
21986,2007,9,28,4,9,15667.0
21987,2007,9,28,4,10,16089.0
21988,2007,9,28,4,11,16551.0
21989,2007,9,28,4,12,16712.0
21990,2007,9,28,4,13,17098.0
21991,2007,9,28,4,14,17227.0
21992,2007,9,28,4,15,17241.0
21993,2007,9,28,4,16,17087.0
21994,2007,9,28,4,17,17000.0
21995,2007,9,28,4,18,16708.0
21996,2007,9,28,4,19,16141.0
21997,2007,9,28,4,20,16013.0
21998,2007,9,28,4,21,15977.0
21999,2007,9,28,4,22,15472.0
22000,2007,9,28,4,23,14577.0
22001,2007,9,29,5,0,13403.0
22002,2007,9,27,3,1,14617.0
22003,2007,9,27,3,2,13761.0
22004,2007,9,27,3,3,13390.0
22005,2007,9,27,3,4,13150.0
22006,2007,9,27,3,5,13418.0
22007,2007,9,27,3,6,14226.0
22008,2007,9,27,3,7,15876.0
22009,2007,9,27,3,8,16651.0
22010,2007,9,27,3,9,16846.0
22011,2007,9,27,3,10,17233.0
22012,2007,9,27,3,11,17534.0
22013,2007,9,27,3,12,17824.0
22014,2007,9,27,3,13,18000.0
22015,2007,9,27,3,14,18219.0
22016,2007,9,27,3,15,18176.0
22017,2007,9,27,3,16,17979.0
22018,2007,9,27,3,17,17786.0
22019,2007,9,27,3,18,17687.0
22020,2007,9,27,3,19,17401.0
22021,2007,9,27,3,20,17647.0
22022,2007,9,27,3,21,17813.0
22023,2007,9,27,3,22,17002.0
22024,2007,9,27,3,23,15868.0
22025,2007,9,28,4,0,14739.0
22026,2007,9,26,2,1,15585.0
22027,2007,9,26,2,2,14743.0
22028,2007,9,26,2,3,14212.0
22029,2007,9,26,2,4,13907.0
22030,2007,9,26,2,5,13981.0
22031,2007,9,26,2,6,14637.0
22032,2007,9,26,2,7,16335.0
22033,2007,9,26,2,8,17117.0
22034,2007,9,26,2,9,17346.0
22035,2007,9,26,2,10,17837.0
22036,2007,9,26,2,11,18530.0
22037,2007,9,26,2,12,19098.0
22038,2007,9,26,2,13,19717.0
22039,2007,9,26,2,14,20069.0
22040,2007,9,26,2,15,20286.0
22041,2007,9,26,2,16,20276.0
22042,2007,9,26,2,17,20121.0
22043,2007,9,26,2,18,19859.0
22044,2007,9,26,2,19,19206.0
22045,2007,9,26,2,20,19418.0
22046,2007,9,26,2,21,19213.0
22047,2007,9,26,2,22,18425.0
22048,2007,9,26,2,23,17013.0
22049,2007,9,27,3,0,15689.0
22050,2007,9,25,1,1,15393.0
22051,2007,9,25,1,2,14610.0
22052,2007,9,25,1,3,14148.0
22053,2007,9,25,1,4,13866.0
22054,2007,9,25,1,5,13910.0
22055,2007,9,25,1,6,14504.0
22056,2007,9,25,1,7,16203.0
22057,2007,9,25,1,8,17177.0
22058,2007,9,25,1,9,17345.0
22059,2007,9,25,1,10,17943.0
22060,2007,9,25,1,11,18655.0
22061,2007,9,25,1,12,19534.0
22062,2007,9,25,1,13,20556.0
22063,2007,9,25,1,14,21425.0
22064,2007,9,25,1,15,21936.0
22065,2007,9,25,1,16,22325.0
22066,2007,9,25,1,17,22480.0
22067,2007,9,25,1,18,22147.0
22068,2007,9,25,1,19,21672.0
22069,2007,9,25,1,20,21494.0
22070,2007,9,25,1,21,21204.0
22071,2007,9,25,1,22,20020.0
22072,2007,9,25,1,23,18439.0
22073,2007,9,26,2,0,16733.0
22074,2007,9,24,0,1,13574.0
22075,2007,9,24,0,2,12995.0
22076,2007,9,24,0,3,12640.0
22077,2007,9,24,0,4,12643.0
22078,2007,9,24,0,5,12745.0
22079,2007,9,24,0,6,13561.0
22080,2007,9,24,0,7,15198.0
22081,2007,9,24,0,8,15925.0
22082,2007,9,24,0,9,16202.0
22083,2007,9,24,0,10,16790.0
22084,2007,9,24,0,11,17561.0
22085,2007,9,24,0,12,18376.0
22086,2007,9,24,0,13,19305.0
22087,2007,9,24,0,14,20194.0
22088,2007,9,24,0,15,20942.0
22089,2007,9,24,0,16,21426.0
22090,2007,9,24,0,17,21817.0
22091,2007,9,24,0,18,21742.0
22092,2007,9,24,0,19,21279.0
22093,2007,9,24,0,20,20872.0
22094,2007,9,24,0,21,20933.0
22095,2007,9,24,0,22,19827.0
22096,2007,9,24,0,23,18204.0
22097,2007,9,25,1,0,16647.0
22098,2007,9,23,6,1,13247.0
22099,2007,9,23,6,2,12500.0
22100,2007,9,23,6,3,12044.0
22101,2007,9,23,6,4,11762.0
22102,2007,9,23,6,5,11670.0
22103,2007,9,23,6,6,11732.0
22104,2007,9,23,6,7,11957.0
22105,2007,9,23,6,8,12195.0
22106,2007,9,23,6,9,12964.0
22107,2007,9,23,6,10,13795.0
22108,2007,9,23,6,11,14654.0
22109,2007,9,23,6,12,15416.0
22110,2007,9,23,6,13,16128.0
22111,2007,9,23,6,14,16707.0
22112,2007,9,23,6,15,17084.0
22113,2007,9,23,6,16,17604.0
22114,2007,9,23,6,17,17934.0
22115,2007,9,23,6,18,18139.0
22116,2007,9,23,6,19,17864.0
22117,2007,9,23,6,20,17608.0
22118,2007,9,23,6,21,17742.0
22119,2007,9,23,6,22,16804.0
22120,2007,9,23,6,23,15602.0
22121,2007,9,24,0,0,14415.0
22122,2007,9,22,5,1,14243.0
22123,2007,9,22,5,2,13463.0
22124,2007,9,22,5,3,12948.0
22125,2007,9,22,5,4,12720.0
22126,2007,9,22,5,5,12670.0
22127,2007,9,22,5,6,12827.0
22128,2007,9,22,5,7,13190.0
22129,2007,9,22,5,8,13676.0
22130,2007,9,22,5,9,14324.0
22131,2007,9,22,5,10,15123.0
22132,2007,9,22,5,11,15900.0
22133,2007,9,22,5,12,16545.0
22134,2007,9,22,5,13,17150.0
22135,2007,9,22,5,14,17684.0
22136,2007,9,22,5,15,18103.0
22137,2007,9,22,5,16,18393.0
22138,2007,9,22,5,17,18469.0
22139,2007,9,22,5,18,18353.0
22140,2007,9,22,5,19,17914.0
22141,2007,9,22,5,20,17519.0
22142,2007,9,22,5,21,17445.0
22143,2007,9,22,5,22,16609.0
22144,2007,9,22,5,23,15429.0
22145,2007,9,23,6,0,14164.0
22146,2007,9,21,4,1,14478.0
22147,2007,9,21,4,2,13804.0
22148,2007,9,21,4,3,13307.0
22149,2007,9,21,4,4,13072.0
22150,2007,9,21,4,5,13212.0
22151,2007,9,21,4,6,13921.0
22152,2007,9,21,4,7,15383.0
22153,2007,9,21,4,8,16142.0
22154,2007,9,21,4,9,16289.0
22155,2007,9,21,4,10,16803.0
22156,2007,9,21,4,11,17507.0
22157,2007,9,21,4,12,18114.0
22158,2007,9,21,4,13,18751.0
22159,2007,9,21,4,14,19339.0
22160,2007,9,21,4,15,19650.0
22161,2007,9,21,4,16,19845.0
22162,2007,9,21,4,17,19948.0
22163,2007,9,21,4,18,19736.0
22164,2007,9,21,4,19,19186.0
22165,2007,9,21,4,20,18693.0
22166,2007,9,21,4,21,18643.0
22167,2007,9,21,4,22,17797.0
22168,2007,9,21,4,23,16720.0
22169,2007,9,22,5,0,15359.0
22170,2007,9,20,3,1,14327.0
22171,2007,9,20,3,2,13678.0
22172,2007,9,20,3,3,13317.0
22173,2007,9,20,3,4,13051.0
22174,2007,9,20,3,5,13146.0
22175,2007,9,20,3,6,13765.0
22176,2007,9,20,3,7,15437.0
22177,2007,9,20,3,8,16152.0
22178,2007,9,20,3,9,16358.0
22179,2007,9,20,3,10,16764.0
22180,2007,9,20,3,11,17282.0
22181,2007,9,20,3,12,17793.0
22182,2007,9,20,3,13,18343.0
22183,2007,9,20,3,14,18872.0
22184,2007,9,20,3,15,19152.0
22185,2007,9,20,3,16,19333.0
22186,2007,9,20,3,17,19599.0
22187,2007,9,20,3,18,19592.0
22188,2007,9,20,3,19,19169.0
22189,2007,9,20,3,20,18973.0
22190,2007,9,20,3,21,19192.0
22191,2007,9,20,3,22,18409.0
22192,2007,9,20,3,23,17067.0
22193,2007,9,21,4,0,15558.0
22194,2007,9,19,2,1,13808.0
22195,2007,9,19,2,2,13243.0
22196,2007,9,19,2,3,12835.0
22197,2007,9,19,2,4,12650.0
22198,2007,9,19,2,5,12760.0
22199,2007,9,19,2,6,13479.0
22200,2007,9,19,2,7,15163.0
22201,2007,9,19,2,8,15770.0
22202,2007,9,19,2,9,15919.0
22203,2007,9,19,2,10,16277.0
22204,2007,9,19,2,11,16793.0
22205,2007,9,19,2,12,17301.0
22206,2007,9,19,2,13,17764.0
22207,2007,9,19,2,14,18280.0
22208,2007,9,19,2,15,18659.0
22209,2007,9,19,2,16,18964.0
22210,2007,9,19,2,17,19201.0
22211,2007,9,19,2,18,19125.0
22212,2007,9,19,2,19,18805.0
22213,2007,9,19,2,20,18689.0
22214,2007,9,19,2,21,18935.0
22215,2007,9,19,2,22,17992.0
22216,2007,9,19,2,23,16687.0
22217,2007,9,20,3,0,15331.0
22218,2007,9,18,1,1,13165.0
22219,2007,9,18,1,2,12705.0
22220,2007,9,18,1,3,12377.0
22221,2007,9,18,1,4,12304.0
22222,2007,9,18,1,5,12492.0
22223,2007,9,18,1,6,13315.0
22224,2007,9,18,1,7,14905.0
22225,2007,9,18,1,8,15460.0
22226,2007,9,18,1,9,15518.0
22227,2007,9,18,1,10,15809.0
22228,2007,9,18,1,11,16233.0
22229,2007,9,18,1,12,16400.0
22230,2007,9,18,1,13,16880.0
22231,2007,9,18,1,14,17254.0
22232,2007,9,18,1,15,17564.0
22233,2007,9,18,1,16,17853.0
22234,2007,9,18,1,17,18051.0
22235,2007,9,18,1,18,18101.0
22236,2007,9,18,1,19,17850.0
22237,2007,9,18,1,20,17657.0
22238,2007,9,18,1,21,18055.0
22239,2007,9,18,1,22,17242.0
22240,2007,9,18,1,23,16051.0
22241,2007,9,19,2,0,14690.0
22242,2007,9,17,0,1,12335.0
22243,2007,9,17,0,2,12093.0
22244,2007,9,17,0,3,11892.0
22245,2007,9,17,0,4,11939.0
22246,2007,9,17,0,5,12151.0
22247,2007,9,17,0,6,13054.0
22248,2007,9,17,0,7,14658.0
22249,2007,9,17,0,8,15430.0
22250,2007,9,17,0,9,15638.0
22251,2007,9,17,0,10,15851.0
22252,2007,9,17,0,11,16203.0
22253,2007,9,17,0,12,16266.0
22254,2007,9,17,0,13,16364.0
22255,2007,9,17,0,14,16535.0
22256,2007,9,17,0,15,16558.0
22257,2007,9,17,0,16,16496.0
22258,2007,9,17,0,17,16552.0
22259,2007,9,17,0,18,16564.0
22260,2007,9,17,0,19,16360.0
22261,2007,9,17,0,20,16465.0
22262,2007,9,17,0,21,16973.0
22263,2007,9,17,0,22,16480.0
22264,2007,9,17,0,23,15310.0
22265,2007,9,18,1,0,14096.0
22266,2007,9,16,6,1,11996.0
22267,2007,9,16,6,2,11552.0
22268,2007,9,16,6,3,11334.0
22269,2007,9,16,6,4,11210.0
22270,2007,9,16,6,5,11212.0
22271,2007,9,16,6,6,11414.0
22272,2007,9,16,6,7,11737.0
22273,2007,9,16,6,8,11996.0
22274,2007,9,16,6,9,12772.0
22275,2007,9,16,6,10,13205.0
22276,2007,9,16,6,11,13365.0
22277,2007,9,16,6,12,13475.0
22278,2007,9,16,6,13,13464.0
22279,2007,9,16,6,14,13541.0
22280,2007,9,16,6,15,13470.0
22281,2007,9,16,6,16,13606.0
22282,2007,9,16,6,17,13741.0
22283,2007,9,16,6,18,13924.0
22284,2007,9,16,6,19,14033.0
22285,2007,9,16,6,20,14236.0
22286,2007,9,16,6,21,15073.0
22287,2007,9,16,6,22,14622.0
22288,2007,9,16,6,23,13852.0
22289,2007,9,17,0,0,12999.0
22290,2007,9,15,5,1,13235.0
22291,2007,9,15,5,2,12502.0
22292,2007,9,15,5,3,12154.0
22293,2007,9,15,5,4,11893.0
22294,2007,9,15,5,5,11887.0
22295,2007,9,15,5,6,11948.0
22296,2007,9,15,5,7,12428.0
22297,2007,9,15,5,8,12871.0
22298,2007,9,15,5,9,13587.0
22299,2007,9,15,5,10,14140.0
22300,2007,9,15,5,11,14453.0
22301,2007,9,15,5,12,14554.0
22302,2007,9,15,5,13,14500.0
22303,2007,9,15,5,14,14486.0
22304,2007,9,15,5,15,14345.0
22305,2007,9,15,5,16,14368.0
22306,2007,9,15,5,17,14305.0
22307,2007,9,15,5,18,14195.0
22308,2007,9,15,5,19,14060.0
22309,2007,9,15,5,20,14164.0
22310,2007,9,15,5,21,14717.0
22311,2007,9,15,5,22,14285.0
22312,2007,9,15,5,23,13572.0
22313,2007,9,16,6,0,12562.0
22314,2007,9,14,4,1,13934.0
22315,2007,9,14,4,2,13324.0
22316,2007,9,14,4,3,12923.0
22317,2007,9,14,4,4,12831.0
22318,2007,9,14,4,5,12916.0
22319,2007,9,14,4,6,13671.0
22320,2007,9,14,4,7,15335.0
22321,2007,9,14,4,8,16089.0
22322,2007,9,14,4,9,16372.0
22323,2007,9,14,4,10,16621.0
22324,2007,9,14,4,11,17014.0
22325,2007,9,14,4,12,17211.0
22326,2007,9,14,4,13,17449.0
22327,2007,9,14,4,14,17395.0
22328,2007,9,14,4,15,17331.0
22329,2007,9,14,4,16,17266.0
22330,2007,9,14,4,17,17153.0
22331,2007,9,14,4,18,16887.0
22332,2007,9,14,4,19,16529.0
22333,2007,9,14,4,20,16405.0
22334,2007,9,14,4,21,16568.0
22335,2007,9,14,4,22,16104.0
22336,2007,9,14,4,23,15224.0
22337,2007,9,15,5,0,14130.0
22338,2007,9,13,3,1,13355.0
22339,2007,9,13,3,2,12797.0
22340,2007,9,13,3,3,12468.0
22341,2007,9,13,3,4,12440.0
22342,2007,9,13,3,5,12523.0
22343,2007,9,13,3,6,13316.0
22344,2007,9,13,3,7,14792.0
22345,2007,9,13,3,8,15496.0
22346,2007,9,13,3,9,15623.0
22347,2007,9,13,3,10,15951.0
22348,2007,9,13,3,11,16493.0
22349,2007,9,13,3,12,16714.0
22350,2007,9,13,3,13,17074.0
22351,2007,9,13,3,14,17520.0
22352,2007,9,13,3,15,17850.0
22353,2007,9,13,3,16,18068.0
22354,2007,9,13,3,17,18298.0
22355,2007,9,13,3,18,18310.0
22356,2007,9,13,3,19,18109.0
22357,2007,9,13,3,20,17779.0
22358,2007,9,13,3,21,18231.0
22359,2007,9,13,3,22,17513.0
22360,2007,9,13,3,23,16326.0
22361,2007,9,14,4,0,14849.0
22362,2007,9,12,2,1,13769.0
22363,2007,9,12,2,2,12997.0
22364,2007,9,12,2,3,12666.0
22365,2007,9,12,2,4,12481.0
22366,2007,9,12,2,5,12634.0
22367,2007,9,12,2,6,13359.0
22368,2007,9,12,2,7,14771.0
22369,2007,9,12,2,8,15447.0
22370,2007,9,12,2,9,15835.0
22371,2007,9,12,2,10,16222.0
22372,2007,9,12,2,11,16669.0
22373,2007,9,12,2,12,16872.0
22374,2007,9,12,2,13,17103.0
22375,2007,9,12,2,14,17500.0
22376,2007,9,12,2,15,17600.0
22377,2007,9,12,2,16,17653.0
22378,2007,9,12,2,17,17724.0
22379,2007,9,12,2,18,17670.0
22380,2007,9,12,2,19,17438.0
22381,2007,9,12,2,20,17065.0
22382,2007,9,12,2,21,17474.0
22383,2007,9,12,2,22,16900.0
22384,2007,9,12,2,23,15677.0
22385,2007,9,13,3,0,14308.0
22386,2007,9,11,1,1,15170.0
22387,2007,9,11,1,2,14556.0
22388,2007,9,11,1,3,14097.0
22389,2007,9,11,1,4,13836.0
22390,2007,9,11,1,5,13927.0
22391,2007,9,11,1,6,14685.0
22392,2007,9,11,1,7,16312.0
22393,2007,9,11,1,8,17133.0
22394,2007,9,11,1,9,17331.0
22395,2007,9,11,1,10,17611.0
22396,2007,9,11,1,11,17909.0
22397,2007,9,11,1,12,18051.0
22398,2007,9,11,1,13,18177.0
22399,2007,9,11,1,14,18412.0
22400,2007,9,11,1,15,18358.0
22401,2007,9,11,1,16,18213.0
22402,2007,9,11,1,17,18157.0
22403,2007,9,11,1,18,18048.0
22404,2007,9,11,1,19,17645.0
22405,2007,9,11,1,20,17318.0
22406,2007,9,11,1,21,17756.0
22407,2007,9,11,1,22,17268.0
22408,2007,9,11,1,23,16000.0
22409,2007,9,12,2,0,14724.0
22410,2007,9,10,0,1,14772.0
22411,2007,9,10,0,2,14174.0
22412,2007,9,10,0,3,13735.0
22413,2007,9,10,0,4,13562.0
22414,2007,9,10,0,5,13767.0
22415,2007,9,10,0,6,14550.0
22416,2007,9,10,0,7,16185.0
22417,2007,9,10,0,8,16938.0
22418,2007,9,10,0,9,17384.0
22419,2007,9,10,0,10,17773.0
22420,2007,9,10,0,11,18307.0
22421,2007,9,10,0,12,18845.0
22422,2007,9,10,0,13,19450.0
22423,2007,9,10,0,14,19918.0
22424,2007,9,10,0,15,20119.0
22425,2007,9,10,0,16,20122.0
22426,2007,9,10,0,17,20218.0
22427,2007,9,10,0,18,19933.0
22428,2007,9,10,0,19,19690.0
22429,2007,9,10,0,20,19527.0
22430,2007,9,10,0,21,19935.0
22431,2007,9,10,0,22,18963.0
22432,2007,9,10,0,23,17637.0
22433,2007,9,11,1,0,16257.0
22434,2007,9,9,6,1,14755.0
22435,2007,9,9,6,2,13906.0
22436,2007,9,9,6,3,13376.0
22437,2007,9,9,6,4,13018.0
22438,2007,9,9,6,5,12888.0
22439,2007,9,9,6,6,12902.0
22440,2007,9,9,6,7,13164.0
22441,2007,9,9,6,8,13521.0
22442,2007,9,9,6,9,14216.0
22443,2007,9,9,6,10,14892.0
22444,2007,9,9,6,11,15727.0
22445,2007,9,9,6,12,16376.0
22446,2007,9,9,6,13,17067.0
22447,2007,9,9,6,14,17565.0
22448,2007,9,9,6,15,17842.0
22449,2007,9,9,6,16,18291.0
22450,2007,9,9,6,17,18609.0
22451,2007,9,9,6,18,18962.0
22452,2007,9,9,6,19,18652.0
22453,2007,9,9,6,20,18435.0
22454,2007,9,9,6,21,18861.0
22455,2007,9,9,6,22,18118.0
22456,2007,9,9,6,23,16981.0
22457,2007,9,10,0,0,15670.0
22458,2007,9,8,5,1,15894.0
22459,2007,9,8,5,2,15031.0
22460,2007,9,8,5,3,14527.0
22461,2007,9,8,5,4,14113.0
22462,2007,9,8,5,5,13898.0
22463,2007,9,8,5,6,13938.0
22464,2007,9,8,5,7,14345.0
22465,2007,9,8,5,8,14744.0
22466,2007,9,8,5,9,15667.0
22467,2007,9,8,5,10,16706.0
22468,2007,9,8,5,11,17610.0
22469,2007,9,8,5,12,18287.0
22470,2007,9,8,5,13,18976.0
22471,2007,9,8,5,14,19510.0
22472,2007,9,8,5,15,20009.0
22473,2007,9,8,5,16,20347.0
22474,2007,9,8,5,17,20483.0
22475,2007,9,8,5,18,20349.0
22476,2007,9,8,5,19,19687.0
22477,2007,9,8,5,20,19175.0
22478,2007,9,8,5,21,19066.0
22479,2007,9,8,5,22,18280.0
22480,2007,9,8,5,23,17157.0
22481,2007,9,9,6,0,15817.0
22482,2007,9,7,4,1,16518.0
22483,2007,9,7,4,2,15464.0
22484,2007,9,7,4,3,14848.0
22485,2007,9,7,4,4,14592.0
22486,2007,9,7,4,5,14654.0
22487,2007,9,7,4,6,15224.0
22488,2007,9,7,4,7,16701.0
22489,2007,9,7,4,8,17469.0
22490,2007,9,7,4,9,18071.0
22491,2007,9,7,4,10,18751.0
22492,2007,9,7,4,11,19729.0
22493,2007,9,7,4,12,20653.0
22494,2007,9,7,4,13,21419.0
22495,2007,9,7,4,14,22077.0
22496,2007,9,7,4,15,22389.0
22497,2007,9,7,4,16,22381.0
22498,2007,9,7,4,17,22408.0
22499,2007,9,7,4,18,22223.0
22500,2007,9,7,4,19,21545.0
22501,2007,9,7,4,20,20834.0
22502,2007,9,7,4,21,20815.0
22503,2007,9,7,4,22,20117.0
22504,2007,9,7,4,23,18752.0
22505,2007,9,8,5,0,17205.0
22506,2007,9,6,3,1,16077.0
22507,2007,9,6,3,2,15142.0
22508,2007,9,6,3,3,14515.0
22509,2007,9,6,3,4,14169.0
22510,2007,9,6,3,5,14265.0
22511,2007,9,6,3,6,14850.0
22512,2007,9,6,3,7,16389.0
22513,2007,9,6,3,8,17137.0
22514,2007,9,6,3,9,17574.0
22515,2007,9,6,3,10,18276.0
22516,2007,9,6,3,11,19263.0
22517,2007,9,6,3,12,20398.0
22518,2007,9,6,3,13,21346.0
22519,2007,9,6,3,14,22236.0
22520,2007,9,6,3,15,22825.0
22521,2007,9,6,3,16,23189.0
22522,2007,9,6,3,17,23335.0
22523,2007,9,6,3,18,23093.0
22524,2007,9,6,3,19,22676.0
22525,2007,9,6,3,20,21955.0
22526,2007,9,6,3,21,22102.0
22527,2007,9,6,3,22,21256.0
22528,2007,9,6,3,23,20101.0
22529,2007,9,7,4,0,17602.0
22530,2007,9,5,2,1,15562.0
22531,2007,9,5,2,2,14652.0
22532,2007,9,5,2,3,14167.0
22533,2007,9,5,2,4,13821.0
22534,2007,9,5,2,5,13833.0
22535,2007,9,5,2,6,14461.0
22536,2007,9,5,2,7,15874.0
22537,2007,9,5,2,8,16509.0
22538,2007,9,5,2,9,17028.0
22539,2007,9,5,2,10,17844.0
22540,2007,9,5,2,11,18929.0
22541,2007,9,5,2,12,19913.0
22542,2007,9,5,2,13,20981.0
22543,2007,9,5,2,14,22059.0
22544,2007,9,5,2,15,22706.0
22545,2007,9,5,2,16,23221.0
22546,2007,9,5,2,17,23551.0
22547,2007,9,5,2,18,23605.0
22548,2007,9,5,2,19,23061.0
22549,2007,9,5,2,20,22360.0
22550,2007,9,5,2,21,22256.0
22551,2007,9,5,2,22,21157.0
22552,2007,9,5,2,23,19368.0
